Cantidad,Tiempo 1,Tiempo 2,Tiempo 3,Tiempo 4,Tiempo 5,Promedio Tiempo,Iteración 1,Iteración 2,Iteración 3,Iteración 4,Iteración 5,Promedio Iteración
12740000,0.0,0.0,0.0,0.0,0.0,0.0,72651,72664,72677,72690,72703,72677,
12750000,0.0,0.0,0.0,0.0,0.0,0.0,72716,72725,72737,72748,72761,72737,
12760000,0.0,0.0,0.0,0.0,0.0,0.0,72772,72784,72797,72809,72820,72796,
12770000,0.0,0.0,0.0,0.0,0.0,0.0,72833,72844,72857,72868,72881,72856,
12780000,0.0,0.0,0.0,0.0,0.0,0.0,72893,72906,72918,72931,72943,72918,
12790000,0.0,0.0,0.0,0.0,0.0,0.0,72956,72969,72979,72993,73004,72980,
12800000,0.0,0.0,0.0,0.0,0.0,0.0,73018,73031,73043,73055,73067,73042,
12810000,0.0,0.0,0.0,0.0,0.0,0.0,73074,73087,73098,73110,73122,73098,
12820000,0.0,0.0,0.0,0.0,0.0,0.0,73136,73149,73162,73170,73179,73159,
12830000,0.0,0.0,0.0,0.0,0.0,0.0,73193,73205,73218,73231,73243,73218,
12840000,0.0,0.0,0.0,0.0,0.0,0.0,73256,73269,73282,73295,73307,73281,
12850000,0.0,0.0,0.0,0.0,0.0,0.0,73320,73332,73343,73354,73367,73343,
12860000,0.0,0.0,0.0,0.0,0.0,0.0,73381,73393,73406,73419,73431,73406,
12870000,0.0,0.0,0.0,0.0,0.0,0.0,73444,73458,73471,73484,73497,73470,
12880000,0.0,0.0,0.0,0.0,0.0,0.0,73509,73523,73536,73550,73563,73536,
12890000,0.0,0.0,0.0,0.0,0.0,0.0,73576,73588,73602,73611,73622,73599,
12900000,0.0,0.0,0.0,0.0,0.0,0.0,73636,73648,73659,73673,73687,73660,
12910000,0.0,0.0,0.0,0.0,0.0,0.0,73700,73714,73728,73742,73753,73727,
12920000,0.0,0.0,0.0,0.0,0.0,0.0,73766,73774,73787,73799,73811,73787,
12930000,0.0,0.0,0.0,0.0,0.0,0.0,73823,73836,73850,73863,73877,73849,
12940000,0.0,0.0,0.0,0.0,0.0,0.0,73889,73902,73916,73930,73944,73916,
12950000,0.0,0.0,0.0,0.0,0.0,0.0,73958,73970,73984,73997,74010,73983,
12960000,0.0,0.0,0.0,0.0,0.0,0.0,74023,74036,74048,74061,74074,74048,
12970000,0.0,0.0,0.0,0.0,0.0,0.0,74083,74096,74109,74123,74136,74109,
12980000,0.0,0.0,0.0,0.0,0.0,0.0,74147,74157,74169,74181,74192,74169,
12990000,0.0,0.0,0.0,0.0,0.0,0.0,74202,74216,74229,74241,74254,74228,
13000000,0.001,0.0,0.0,0.0,0.0,2.0E-4,74267,74280,74294,74307,74320,74293,
13010000,0.0,0.0,0.0,0.0,0.0,0.0,74331,74344,74357,74371,74383,74357,
13020000,0.0,0.0,0.0,0.0,0.0,0.0,74395,74407,74420,74433,74446,74420,
13030000,0.0,0.0,0.0,0.0,0.0,0.0,74459,74470,74483,74496,74508,74483,
13040000,0.0,0.0,0.0,0.0,0.0,0.0,74518,74532,74546,74559,74571,74545,
13050000,0.0,0.0,0.0,0.0,0.0,0.0,74583,74595,74608,74622,74635,74608,
13060000,0.0,0.0,0.0,0.0,0.0,0.0,74646,74659,74668,74681,74694,74669,
13070000,0.0,0.0,0.0,0.0,0.0,0.0,74707,74718,74732,74745,74757,74731,
13080000,0.0,0.0,0.0,0.0,0.0,0.0,74770,74784,74798,74809,74820,74796,
13090000,0.0,0.0,0.0,0.0,0.0,0.0,74833,74847,74860,74873,74886,74859,
13100000,0.0,0.0,0.0,0.0,0.0,0.0,74894,74907,74917,74930,74941,74917,
13110000,0.0,0.0,0.0,0.0,0.0,0.0,74955,74969,74982,74996,75009,74982,
13120000,0.0,0.0,0.0,0.0,0.0,0.0,75022,75035,75048,75061,75073,75047,
13130000,0.0,0.0,0.0,0.0,0.0,0.0,75085,75095,75108,75120,75133,75108,
13140000,0.0,0.0,0.0,0.0,0.0,0.0,75146,75159,75173,75186,75199,75172,
13150000,0.0,0.0,0.0,0.0,0.0,0.0,75212,75224,75238,75249,75262,75237,
13160000,0.0,0.0,0.0,0.0,0.0,0.0,75272,75285,75298,75310,75323,75297,
13170000,0.0,0.0,0.0,0.0,0.0,0.0,75335,75348,75362,75375,75388,75361,
13180000,0.0,0.0,0.0,0.0,0.0,0.0,75400,75412,75424,75435,75447,75423,
13190000,0.0,0.0,0.0,0.0,0.0,0.0,75459,75473,75487,75500,75513,75486,
13200000,0.0,0.0,0.0,0.0,0.0,0.0,75524,75538,75547,75560,75574,75548,
13210000,0.0,0.0,0.0,0.0,0.0,0.0,75587,75596,75610,75622,75636,75610,
13220000,0.0,0.0,0.0,0.0,0.0,0.0,75650,75662,75674,75687,75699,75674,
13230000,0.0,0.0,0.0,0.0,0.0,0.0,75713,75725,75738,75748,75761,75737,
13240000,0.0,0.0,0.0,0.0,0.0,0.0,75773,75786,75799,75810,75822,75798,
13250000,0.0,0.0,0.0,0.0,0.0,0.0,75835,75848,75861,75872,75884,75860,
13260000,0.0,0.0,0.0,0.0,0.0,0.0,75896,75907,75917,75930,75937,75917,
13270000,0.0,0.0,0.0,0.0,0.0,0.0,75950,75963,75976,75988,76001,75975,
13280000,0.0,0.0,0.0,0.0,0.0,0.0,76015,76028,76037,76051,76063,76038,
13290000,0.0,0.0,0.0,0.0,0.0,0.0,76076,76089,76100,76112,76124,76100,
13300000,0.0,0.0,0.0,0.0,0.0,0.0,76137,76150,76163,76176,76186,76162,
13310000,0.0,0.0,0.0,0.0,0.0,0.0,76199,76212,76225,76238,76252,76225,
13320000,0.0,0.0,0.0,0.0,0.0,0.0,76261,76274,76286,76298,76311,76286,
13330000,0.0,0.0,0.0,0.0,0.0,0.0,76325,76338,76349,76362,76374,76349,
13340000,0.0,0.0,0.0,0.0,0.0,0.0,76385,76397,76409,76421,76431,76408,
13350000,0.0,0.0,0.0,0.0,0.0,0.0,76442,76455,76466,76479,76492,76466,
13360000,0.0,0.0,0.0,0.0,0.0,0.0,76503,76516,76527,76540,76553,76527,
13370000,0.0,0.0,0.0,0.0,0.0,0.0,76566,76577,76590,76602,76614,76589,
13380000,0.0,0.0,0.0,0.0,0.0,0.0,76626,76640,76653,76666,76676,76652,
13390000,0.0,0.0,0.0,0.0,0.0,0.0,76687,76699,76713,76726,76739,76712,
13400000,0.0,0.0,0.0,0.0,0.0,0.0,76749,76763,76776,76790,76801,76775,
13410000,0.0,0.0,0.0,0.0,0.0,0.0,76813,76825,76834,76847,76860,76835,
13420000,0.0,0.0,0.0,0.0,0.0,0.0,76873,76885,76894,76907,76920,76895,
13430000,0.0,0.0,0.0,0.0,0.0,0.0,76934,76948,76961,76975,76988,76961,
13440000,0.0,0.0,0.0,0.0,0.0,0.0,77002,77014,77022,77035,77046,77023,
13450000,0.0,0.0,0.0,0.0,0.0,0.0,77058,77070,77084,77097,77110,77083,
13460000,0.0,0.0,0.0,0.0,0.0,0.0,77123,77136,77149,77162,77175,77149,
13470000,0.0,0.0,0.0,0.0,0.0,0.0,77188,77197,77210,77223,77236,77210,
13480000,0.0,0.0,0.0,0.0,0.0,0.0,77247,77260,77271,77284,77290,77270,
13490000,0.0,0.0,0.0,0.0,0.0,0.0,77302,77314,77327,77338,77352,77326,
13500000,0.0,0.0,0.0,0.0,0.0,0.0,77365,77377,77390,77403,77417,77390,
13510000,0.0,0.0,0.0,0.0,0.0,0.0,77430,77443,77456,77468,77482,77455,
13520000,0.0,0.0,0.0,0.0,0.0,0.0,77496,77509,77522,77535,77547,77521,
13530000,0.0,0.0,0.0,0.0,0.0,0.0,77556,77569,77583,77596,77610,77582,
13540000,0.0,0.0,0.0,0.0,0.0,0.0,77623,77636,77650,77662,77673,77648,
13550000,0.0,0.0,0.0,0.0,0.0,0.0,77686,77699,77712,77721,77734,77710,
13560000,0.0,0.0,0.0,0.0,0.0,0.0,77747,77758,77768,77782,77795,77770,
13570000,0.0,0.0,0.0,0.0,0.0,0.0,77805,77814,77827,77839,77852,77827,
13580000,0.0,0.0,0.0,0.0,0.0,0.0,77864,77872,77884,77894,77907,77884,
13590000,0.0,0.0,0.0,0.0,0.0,0.0,77920,77931,77943,77955,77966,77943,
13600000,0.0,0.0,0.0,0.0,0.0,0.0,77978,77990,78003,78017,78030,78003,
13610000,0.0,0.0,0.0,0.0,0.0,0.0,78043,78055,78065,78077,78088,78065,
13620000,0.0,0.0,0.0,0.0,0.0,0.0,78102,78115,78128,78142,78154,78128,
13630000,0.0,0.0,0.0,0.0,0.0,0.0,78166,78179,78192,78206,78219,78192,
13640000,0.0,0.0,0.0,0.0,0.0,0.0,78228,78241,78254,78265,78277,78253,
13650000,0.0,0.0,0.0,0.0,0.0,0.0,78290,78300,78312,78325,78335,78312,
13660000,0.0,0.0,0.0,0.0,0.0,0.0,78348,78361,78374,78388,78401,78374,
13670000,0.0,0.0,0.0,0.0,0.0,0.0,78415,78429,78443,78456,78470,78442,
13680000,0.0,0.0,0.0,0.0,0.0,0.0,78483,78495,78508,78520,78534,78508,
13690000,0.0,0.0,0.0,0.0,0.0,0.0,78548,78561,78573,78585,78595,78572,
13700000,0.0,0.0,0.0,0.0,0.0,0.0,78608,78620,78633,78646,78657,78632,
13710000,0.0,0.0,0.0,0.0,0.0,0.0,78670,78681,78693,78705,78718,78693,
13720000,0.0,0.0,0.0,0.0,0.0,0.0,78731,78744,78757,78770,78784,78757,
13730000,0.0,0.0,0.0,0.0,0.0,0.0,78796,78810,78822,78835,78848,78822,
13740000,0.0,0.0,0.0,0.0,0.0,0.0,78860,78874,78887,78900,78911,78886,
13750000,0.0,0.0,0.0,0.0,0.0,0.0,78924,78936,78947,78960,78973,78948,
13760000,0.0,0.0,0.0,0.0,0.0,0.0,78984,78996,79009,79022,79032,79008,
13770000,0.0,0.0,0.0,0.0,0.0,0.0,79045,79056,79068,79081,79095,79069,
13780000,0.0,0.0,0.0,0.0,0.0,0.0,79107,79120,79130,79142,79155,79130,
13790000,0.0,0.0,0.0,0.0,0.0,0.0,79165,79178,79183,79196,79209,79186,
13800000,0.0,0.0,0.0,0.0,0.0,0.0,79223,79237,79251,79263,79276,79250,
13810000,0.0,0.0,0.0,0.0,0.0,0.0,79288,79299,79313,79325,79336,79312,
13820000,0.0,0.0,0.0,0.0,0.0,0.0,79350,79363,79369,79383,79395,79372,
13830000,0.0,0.0,0.0,0.0,0.0,0.0,79408,79419,79432,79445,79457,79432,
13840000,0.0,0.0,0.0,0.0,0.0,0.0,79470,79483,79494,79507,79518,79494,
13850000,0.0,0.0,0.0,0.0,0.0,0.0,79530,79540,79551,79564,79576,79552,
13860000,0.0,0.0,0.0,0.0,0.0,0.0,79588,79601,79614,79628,79641,79614,
13870000,0.0,0.0,0.0,0.0,0.0,0.0,79655,79666,79678,79691,79704,79678,
13880000,0.0,0.0,0.0,0.0,0.0,0.0,79711,79724,79734,79745,79758,79734,
13890000,0.0,0.0,0.0,0.0,0.0,0.0,79772,79784,79798,79810,79824,79797,
13900000,0.0,0.0,0.0,0.0,0.0,0.0,79837,79850,79864,79878,79892,79864,
13910000,0.0,0.0,0.0,0.0,0.0,0.0,79900,79914,79927,79939,79951,79926,
13920000,0.0,0.0,0.0,0.0,0.0,0.0,79963,79977,79990,80004,80017,79990,
13930000,0.0,0.0,0.0,0.0,0.0,0.0,80030,80044,80057,80068,80081,80056,
13940000,0.0,0.0,0.0,0.0,0.0,0.0,80094,80105,80118,80131,80145,80118,
13950000,0.0,0.0,0.0,0.0,0.0,0.0,80158,80172,80181,80194,80205,80182,
13960000,0.0,0.0,0.0,0.0,0.0,0.0,80217,80230,80237,80247,80260,80238,
13970000,0.0,0.0,0.0,0.0,0.0,0.0,80273,80286,80298,80311,80324,80298,
13980000,0.0,0.0,0.0,0.0,0.0,0.0,80338,80351,80364,80377,80391,80364,
13990000,0.0,0.0,0.0,0.0,0.0,0.0,80404,80416,80429,80441,80455,80429,
14000000,0.0,0.0,0.0,0.0,0.0,0.0,80468,80481,80492,80505,80519,80493,
14010000,0.0,0.0,0.0,0.0,0.0,0.0,80532,80545,80559,80573,80583,80558,
14020000,0.0,0.0,0.0,0.0,0.0,0.0,80596,80603,80616,80629,80640,80616,
14030000,0.0,0.0,0.0,0.0,0.0,0.0,80653,80665,80679,80692,80703,80678,
14040000,0.0,0.0,0.0,0.0,0.0,0.0,80716,80724,80736,80749,80763,80737,
14050000,0.0,0.0,0.0,0.0,0.0,0.0,80776,80790,80803,80813,80825,80801,
14060000,0.0,0.0,0.0,0.0,0.0,0.0,80838,80851,80864,80878,80891,80864,
14070000,0.0,0.0,0.0,0.0,0.0,0.0,80905,80918,80929,80943,80956,80930,
14080000,0.0,0.0,0.0,0.0,0.0,0.0,80969,80982,80993,81006,81019,80993,
14090000,0.0,0.0,0.0,0.0,0.0,0.0,81032,81045,81058,81067,81079,81056,
14100000,0.0,0.0,0.0,0.0,0.0,0.0,81092,81105,81117,81130,81143,81117,
14110000,0.0,0.0,0.0,0.0,0.0,0.0,81156,81170,81179,81192,81204,81180,
14120000,0.0,0.0,0.0,0.0,0.0,0.0,81217,81229,81241,81253,81263,81240,
14130000,0.0,0.0,0.0,0.0,0.0,0.0,81273,81285,81297,81310,81323,81297,
14140000,0.0,0.0,0.0,0.0,0.0,0.0,81336,81349,81362,81376,81388,81362,
14150000,0.0,0.0,0.0,0.0,0.0,0.0,81399,81412,81425,81438,81451,81425,
14160000,0.0,0.0,0.0,0.0,0.0,0.0,81463,81476,81488,81497,81510,81486,
14170000,0.0,0.0,0.0,0.0,0.0,0.0,81521,81535,81546,81558,81568,81545,
14180000,0.0,0.0,0.0,0.0,0.0,0.0,81580,81594,81606,81616,81629,81605,
14190000,0.0,0.0,0.0,0.0,0.0,0.0,81641,81654,81667,81680,81691,81666,
14200000,0.0,0.0,0.0,0.0,0.0,0.0,81705,81716,81729,81742,81751,81728,
14210000,0.0,0.0,0.0,0.0,0.0,0.0,81763,81776,81786,81798,81810,81786,
14220000,0.0,0.0,0.0,0.0,0.0,0.0,81823,81834,81847,81860,81871,81847,
14230000,0.0,0.0,0.0,0.0,0.0,0.0,81885,81898,81911,81919,81932,81909,
14240000,0.0,0.0,0.0,0.0,0.0,0.0,81945,81958,81972,81985,81993,81970,
14250000,0.0,0.0,0.0,0.0,0.0,0.0,82006,82018,82031,82045,82058,82031,
14260000,0.0,0.0,0.0,0.0,0.0,0.0,82070,82083,82097,82110,82123,82096,
14270000,0.0,0.0,0.0,0.0,0.0,0.0,82136,82147,82160,82172,82185,82160,
14280000,0.0,0.0,0.0,0.0,0.0,0.0,82198,82211,82224,82235,82248,82223,
14290000,0.0,0.0,0.0,0.0,0.0,0.0,82261,82275,82288,82301,82313,82287,
14300000,0.0,0.0,0.0,0.0,0.0,0.0,82326,82339,82352,82364,82377,82351,
14310000,0.0,0.0,0.0,0.0,0.0,0.0,82391,82402,82413,82427,82440,82414,
14320000,0.0,0.0,0.0,0.0,0.0,0.0,82452,82465,82478,82491,82505,82478,
14330000,0.0,0.0,0.0,0.0,0.0,0.0,82515,82528,82542,82554,82563,82540,
14340000,0.0,0.0,0.0,0.0,0.0,0.0,82576,82590,82603,82616,82630,82603,
14350000,0.0,0.0,0.0,0.0,0.0,0.0,82643,82653,82666,82679,82691,82666,
14360000,0.0,0.0,0.0,0.0,0.0,0.0,82699,82704,82718,82730,82741,82718,
14370000,0.0,0.0,0.0,0.0,0.0,0.0,82754,82768,82781,82795,82808,82781,
14380000,0.0,0.0,0.0,0.0,0.0,0.0,82821,82835,82849,82861,82873,82847,
14390000,0.0,0.0,0.0,0.0,0.0,0.0,82887,82901,82915,82927,82939,82913,
14400000,0.0,0.0,0.0,0.0,0.0,0.0,82953,82963,82975,82986,82999,82975,
14410000,0.0,0.0,0.0,0.0,0.0,0.0,83012,83025,83038,83051,83062,83037,
14420000,0.0,0.0,0.0,0.0,0.0,0.0,83075,83083,83097,83111,83124,83098,
14430000,0.0,0.0,0.0,0.0,0.0,0.0,83137,83150,83163,83175,83187,83162,
14440000,0.0,0.0,0.0,0.0,0.0,0.0,83201,83215,83227,83240,83253,83227,
14450000,0.0,0.0,0.0,0.0,0.0,0.0,83267,83280,83294,83305,83319,83293,
14460000,0.0,0.0,0.0,0.0,0.0,0.0,83330,83343,83356,83369,83383,83356,
14470000,0.0,0.0,0.0,0.0,0.0,0.0,83395,83405,83419,83431,83443,83418,
14480000,0.0,0.0,0.0,0.0,0.0,0.0,83456,83470,83479,83493,83506,83480,
14490000,0.0,0.0,0.0,0.0,0.0,0.0,83513,83526,83540,83552,83565,83539,
14500000,0.0,0.0,0.0,0.0,0.0,0.0,83577,83589,83603,83616,83629,83602,
14510000,0.0,0.0,0.0,0.0,0.0,0.0,83642,83655,83669,83683,83694,83668,
14520000,0.0,0.0,0.0,0.0,0.0,0.0,83705,83719,83731,83744,83757,83731,
14530000,0.0,0.0,0.0,0.0,0.0,0.0,83770,83781,83795,83807,83820,83794,
14540000,0.0,0.0,0.0,0.0,0.0,0.0,83830,83842,83855,83868,83882,83855,
14550000,0.0,0.0,0.0,0.0,0.0,0.0,83893,83906,83919,83933,83946,83919,
14560000,0.0,0.0,0.0,0.0,0.0,0.0,83958,83971,83985,83998,84011,83984,
14570000,0.0,0.0,0.0,0.0,0.0,0.0,84024,84036,84044,84058,84071,84046,
14580000,0.0,0.0,0.0,0.0,0.0,0.0,84084,84096,84106,84118,84130,84106,
14590000,0.0,0.0,0.0,0.0,0.0,0.0,84143,84156,84169,84182,84196,84169,
14600000,0.0,0.0,0.0,0.0,0.0,0.0,84209,84222,84235,84247,84260,84234,
14610000,0.0,0.0,0.0,0.0,0.0,0.0,84274,84287,84299,84312,84324,84299,
14620000,0.0,0.0,0.0,0.0,0.0,0.0,84338,84348,84362,84374,84386,84361,
14630000,0.0,0.0,0.0,0.0,0.0,0.0,84399,84410,84422,84434,84447,84422,
14640000,0.0,0.0,0.0,0.0,0.0,0.0,84457,84470,84480,84486,84499,84478,
14650000,0.0,0.0,0.0,0.0,0.0,0.0,84512,84526,84537,84548,84561,84536,
14660000,0.0,0.0,0.0,0.0,0.0,0.0,84570,84583,84593,84606,84620,84594,
14670000,0.0,0.0,0.0,0.0,0.0,0.0,84627,84637,84651,84664,84675,84650,
14680000,0.0,0.0,0.0,0.0,0.0,0.0,84688,84702,84716,84726,84737,84713,
14690000,0.0,0.0,0.0,0.0,0.0,0.0,84751,84763,84771,84784,84797,84773,
14700000,0.0,0.0,0.0,0.0,0.0,0.0,84810,84822,84834,84842,84856,84832,
14710000,0.0,0.0,0.0,0.0,0.0,0.0,84869,84879,84893,84904,84916,84892,
14720000,0.0,0.0,0.0,0.0,0.0,0.0,84929,84942,84955,84965,84979,84954,
14730000,0.0,0.0,0.0,0.0,0.0,0.0,84992,85005,85018,85030,85042,85017,
14740000,0.0,0.0,0.0,0.0,0.0,0.0,85055,85067,85077,85090,85104,85078,
14750000,0.0,0.0,0.0,0.0,0.0,0.0,85118,85131,85144,85156,85169,85143,
14760000,0.0,0.0,0.0,0.0,0.0,0.0,85183,85196,85209,85222,85235,85209,
14770000,0.0,0.0,0.0,0.0,0.0,0.0,85249,85263,85276,85289,85300,85275,
14780000,0.0,0.0,0.0,0.0,0.0,0.0,85313,85320,85333,85347,85359,85334,
14790000,0.0,0.0,0.0,0.0,0.0,0.0,85373,85386,85399,85411,85423,85398,
14800000,0.0,0.0,0.0,0.0,0.0,0.0,85436,85449,85461,85474,85487,85461,
14810000,0.0,0.0,0.0,0.0,0.0,0.0,85501,85514,85527,85540,85550,85526,
14820000,0.0,0.0,0.0,0.0,0.0,0.0,85563,85575,85587,85601,85614,85588,
14830000,0.0,0.0,0.0,0.0,0.0,0.0,85626,85639,85650,85661,85674,85650,
14840000,0.0,0.0,0.0,0.0,0.0,0.0,85687,85700,85712,85723,85736,85711,
14850000,0.0,0.0,0.0,0.0,0.0,0.0,85746,85758,85770,85784,85798,85771,
14860000,0.0,0.0,0.0,0.0,0.0,0.0,85811,85819,85833,85846,85857,85833,
14870000,0.0,0.0,0.0,0.0,0.0,0.0,85871,85881,85893,85904,85918,85893,
14880000,0.0,0.0,0.0,0.0,0.0,0.0,85931,85944,85957,85970,85983,85957,
14890000,0.0,0.0,0.0,0.0,0.0,0.0,85997,86010,86017,86029,86040,86018,
14900000,0.0,0.0,0.0,0.0,0.0,0.0,86050,86059,86072,86085,86095,86072,
14910000,0.0,0.0,0.0,0.0,0.0,0.0,86107,86120,86132,86146,86160,86133,
14920000,0.0,0.0,0.0,0.0,0.0,0.0,86169,86182,86195,86207,86219,86194,
14930000,0.0,0.0,0.0,0.0,0.0,0.0,86232,86244,86257,86269,86279,86256,
14940000,0.0,0.0,0.0,0.0,0.0,0.0,86293,86304,86317,86329,86342,86317,
14950000,0.0,0.0,0.0,0.0,0.0,0.0,86355,86368,86381,86394,86406,86380,
14960000,0.0,0.0,0.0,0.0,0.0,0.0,86419,86432,86444,86453,86467,86443,
14970000,0.0,0.0,0.0,0.0,0.0,0.0,86479,86490,86502,86515,86529,86503,
14980000,0.0,0.0,0.0,0.0,0.0,0.0,86538,86552,86565,86576,86589,86564,
14990000,0.0,0.0,0.0,0.0,0.0,0.0,86599,86610,86622,86633,86645,86621,
15000000,0.0,0.0,0.0,0.0,0.0,0.0,86658,86671,86683,86695,86705,86682,
15010000,0.0,0.0,0.0,0.0,0.0,0.0,86718,86728,86741,86753,86767,86741,
15020000,0.0,0.0,0.0,0.0,0.0,0.0,86779,86790,86804,86817,86831,86804,
15030000,0.0,0.0,0.0,0.0,0.0,0.0,86845,86857,86867,86880,86893,86868,
15040000,0.0,0.0,0.0,0.0,0.0,0.0,86906,86917,86930,86942,86956,86930,
15050000,0.0,0.0,0.0,0.0,0.0,0.0,86969,86982,86989,87002,87013,86991,
15060000,0.0,0.0,0.0,0.0,0.0,0.0,87026,87038,87051,87065,87079,87051,
15070000,0.0,0.0,0.0,0.0,0.0,0.0,87092,87105,87116,87129,87143,87117,
15080000,0.0,0.0,0.0,0.0,0.0,0.0,87154,87168,87180,87193,87205,87180,
15090000,0.0,0.0,0.0,0.0,0.0,0.0,87213,87225,87238,87252,87266,87238,
15100000,0.0,0.0,0.0,0.0,0.0,0.0,87279,87291,87305,87318,87332,87305,
15110000,0.0,0.0,0.0,0.0,0.0,0.0,87345,87358,87371,87384,87397,87371,
15120000,0.0,0.0,0.0,0.0,0.0,0.0,87411,87425,87439,87450,87463,87437,
15130000,0.0,0.0,0.0,0.0,0.0,0.0,87477,87488,87501,87513,87526,87501,
15140000,0.0,0.0,0.0,0.0,0.0,0.0,87540,87553,87566,87578,87588,87565,
15150000,0.0,0.0,0.0,0.0,0.0,0.0,87600,87613,87626,87638,87651,87625,
15160000,0.0,0.0,0.0,0.0,0.0,0.0,87665,87677,87688,87700,87709,87687,
15170000,0.0,0.0,0.0,0.0,0.0,0.0,87722,87735,87746,87759,87772,87746,
15180000,0.0,0.0,0.0,0.0,0.0,0.0,87786,87799,87813,87827,87838,87812,
15190000,0.0,0.0,0.0,0.001,0.0,2.0E-4,87851,87860,87872,87882,87894,87871,
15200000,0.0,0.0,0.0,0.0,0.0,0.0,87907,87918,87929,87942,87954,87930,
15210000,0.0,0.0,0.0,0.0,0.0,0.0,87967,87981,87994,88007,88021,87994,
15220000,0.0,0.0,0.0,0.0,0.0,0.0,88033,88047,88059,88072,88085,88059,
15230000,0.0,0.0,0.0,0.0,0.0,0.0,88098,88109,88123,88136,88148,88122,
15240000,0.0,0.0,0.0,0.0,0.0,0.0,88162,88175,88187,88199,88211,88186,
15250000,0.0,0.0,0.0,0.0,0.0,0.0,88222,88233,88247,88259,88268,88245,
15260000,0.0,0.0,0.0,0.0,0.0,0.0,88278,88289,88297,88310,88320,88298,
15270000,0.0,0.0,0.0,0.0,0.0,0.0,88334,88343,88356,88369,88383,88357,
15280000,0.0,0.0,0.0,0.0,0.0,0.0,88396,88409,88422,88432,88438,88419,
15290000,0.0,0.0,0.0,0.0,0.0,0.0,88451,88463,88474,88486,88499,88474,
15300000,0.0,0.0,0.0,0.0,0.0,0.0,88512,88524,88537,88549,88559,88536,
15310000,0.0,0.0,0.0,0.0,0.0,0.0,88573,88586,88597,88610,88623,88597,
15320000,0.0,0.0,0.0,0.0,0.0,0.0,88636,88648,88661,88674,88688,88661,
15330000,0.0,0.0,0.0,0.0,0.0,0.0,88701,88713,88724,88737,88748,88724,
15340000,0.0,0.0,0.0,0.0,0.0,0.0,88761,88769,88782,88796,88809,88783,
15350000,0.0,0.0,0.0,0.0,0.0,0.0,88823,88836,88850,88861,88875,88849,
15360000,0.0,0.0,0.0,0.0,0.0,0.0,88887,88898,88910,88920,88933,88909,
15370000,0.0,0.0,0.0,0.0,0.0,0.0,88946,88956,88969,88983,88996,88970,
15380000,0.0,0.0,0.0,0.0,0.0,0.0,89009,89023,89034,89047,89057,89034,
15390000,0.0,0.0,0.0,0.0,0.0,0.0,89071,89084,89097,89109,89123,89096,
15400000,0.0,0.0,0.0,0.0,0.0,0.0,89136,89144,89157,89171,89185,89158,
15410000,0.0,0.0,0.0,0.0,0.0,0.0,89197,89210,89223,89236,89248,89222,
15420000,0.0,0.0,0.0,0.0,0.0,0.0,89257,89270,89282,89293,89306,89281,
15430000,0.0,0.0,0.0,0.0,0.0,0.0,89320,89333,89345,89357,89370,89345,
15440000,0.0,0.0,0.0,0.0,0.0,0.0,89382,89396,89406,89415,89428,89405,
15450000,0.0,0.0,0.0,0.0,0.0,0.0,89442,89454,89466,89468,89478,89461,
15460000,0.0,0.0,0.0,0.0,0.0,0.0,89491,89503,89509,89523,89530,89511,
15470000,0.0,0.0,0.0,0.0,0.0,0.0,89544,89557,89571,89583,89596,89570,
15480000,0.0,0.0,0.0,0.0,0.0,0.0,89610,89622,89635,89649,89663,89635,
15490000,0.0,0.0,0.0,0.0,0.0,0.0,89674,89688,89701,89714,89726,89700,
15500000,0.0,0.0,0.0,0.0,0.0,0.0,89738,89752,89766,89779,89788,89764,
15510000,0.0,0.0,0.0,0.0,0.0,0.0,89801,89812,89825,89839,89848,89825,
15520000,0.0,0.0,0.0,0.0,0.0,0.0,89860,89873,89886,89896,89908,89884,
15530000,0.0,0.0,0.0,0.0,0.0,0.0,89919,89931,89945,89955,89963,89942,
15540000,0.0,0.0,0.0,0.0,0.0,0.0,89976,89989,90003,90017,90030,90003,
15550000,0.0,0.0,0.0,0.0,0.0,0.0,90043,90057,90068,90079,90087,90066,
15560000,0.0,0.0,0.0,0.0,0.0,0.0,90101,90113,90126,90139,90150,90125,
15570000,0.0,0.0,0.0,0.0,0.0,0.0,90162,90174,90186,90199,90212,90186,
15580000,0.0,0.0,0.0,0.0,0.0,0.0,90222,90231,90244,90256,90270,90244,
15590000,0.0,0.0,0.0,0.0,0.0,0.0,90282,90295,90309,90323,90336,90309,
15600000,0.0,0.0,0.0,0.0,0.0,0.0,90349,90360,90372,90383,90396,90372,
15610000,0.0,0.0,0.0,0.0,0.0,0.0,90409,90423,90435,90446,90458,90434,
15620000,0.0,0.0,0.0,0.0,0.0,0.0,90471,90484,90497,90509,90521,90496,
15630000,0.0,0.0,0.0,0.0,0.0,0.0,90530,90541,90553,90565,90577,90553,
15640000,0.0,0.0,0.0,0.0,0.0,0.0,90590,90603,90617,90631,90644,90617,
15650000,0.0,0.0,0.0,0.0,0.0,0.0,90654,90667,90681,90694,90707,90680,
15660000,0.0,0.0,0.0,0.0,0.0,0.0,90717,90729,90743,90757,90771,90743,
15670000,0.0,0.0,0.0,0.0,0.0,0.0,90783,90795,90808,90820,90832,90807,
15680000,0.0,0.0,0.0,0.0,0.0,0.0,90845,90856,90870,90880,90892,90868,
